path,label,bpm,mfccs,chroma_stft,mel_spectogram,amplitude,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast
/content/drive/MyDrive/thesis/audio/A142.mp3,1,143.5546875,2.3953957557678223,0.5106579065322876,14.249255180358887,-7.762219429016113,0.2762426435947418,0.06352099292014857,3106.777995053134,3565.6603444841458,6719.878895369081,20.752205410358098
/content/drive/MyDrive/thesis/audio/A147.mp3,1,129.19921875,2.669456958770752,0.5108387470245361,26.293533325195312,-7.03073263168335,0.3902624845504761,0.07022794619022749,2626.993850531631,2797.7993019241917,5280.6331878917135,19.466362655014247
/content/drive/MyDrive/thesis/audio/A150.mp3,1,114.84375,-7.421231269836426,0.4659923017024994,0.12318352609872818,-30.775917053222656,0.02378663793206215,0.09515250515030177,2997.333514060707,2706.4698955685053,5572.671007246692,20.32431477736171
/content/drive/MyDrive/thesis/audio/A151.mp3,1,117.45383522727273,-4.845735549926758,0.3559616506099701,0.7530674338340759,-22.428964614868164,0.05883254110813141,0.10150968220461931,3666.528820259975,3174.1689733774533,7069.868422484332,24.758300129216124
/content/drive/MyDrive/thesis/audio/A159.mp3,1,120.18531976744185,0.6720528602600098,0.4829310476779938,11.92696475982666,-12.568443298339844,0.23033931851387024,0.07318574273154596,2678.6358446900454,2734.059304656205,5594.464128329561,21.062283366324465
/content/drive/MyDrive/thesis/audio/A010.mp3,1,107.666015625,3.213724136352539,0.5526129007339478,13.075117111206055,-12.026084899902344,0.26762256026268005,0.0742232837163417,2815.4274318507687,2664.5897657102346,5830.719555188022,22.33024319616119
/content/drive/MyDrive/thesis/audio/A013.mp3,1,132.51201923076923,1.5766241550445557,0.4197656512260437,8.533416748046875,-15.848880767822266,0.21187672019004822,0.06443000304665739,2603.1940018248315,2698.0110153931105,5783.604426901985,23.656278319622345
/content/drive/MyDrive/thesis/audio/A020.mp3,1,101.33272058823529,-0.3225692808628082,0.3660550117492676,8.00097942352295,-13.312684059143066,0.2153225690126419,0.09148722217386258,3042.408916515212,2789.737599353811,6283.336688283426,24.042759144381257
/content/drive/MyDrive/thesis/audio/A023.mp3,1,132.51201923076923,1.517181634902954,0.5891860127449036,15.443904876708984,-11.580645561218262,0.30104368925094604,0.10019739800951717,3192.951194867816,2567.791947838303,6080.780624347145,22.13052497783477
/content/drive/MyDrive/thesis/audio/A025.mp3,1,129.19921875,2.2472469806671143,0.5497719049453735,12.258654594421387,-14.268383026123047,0.22643153369426727,0.04373018765958681,2623.1980725237795,3260.600555642503,6108.072009923399,21.64362652631884
/content/drive/MyDrive/thesis/audio/A028.mp3,1,126.04801829268293,3.1914596557617188,0.5726090669631958,12.768113136291504,-11.627273559570312,0.2807481288909912,0.09774375072539461,3037.803926270534,2514.795031442109,5843.9553773502785,22.37489685054304
/content/drive/MyDrive/thesis/audio/A049.mp3,1,129.19921875,0.10007953643798828,0.47755566239356995,4.952055931091309,-17.744369506835938,0.16669295728206635,0.07306355907613742,2421.8998404065533,2284.958867300921,4728.907338091922,21.875061782897305
/content/drive/MyDrive/thesis/audio/A051.mp3,1,151.99908088235293,1.5024874210357666,0.5966459512710571,9.861433029174805,-18.882539749145508,0.23517894744873047,0.06059130542014856,2081.6484034912473,1949.669381749703,4261.314931885446,23.299305187420575
/content/drive/MyDrive/thesis/audio/A052.mp3,1,120.18531976744185,-1.4013105630874634,0.5601300597190857,3.1356871128082275,-22.195995330810547,0.13694271445274353,0.07169233656859332,2208.8098358475713,1949.10608612355,4073.7341410602367,25.219165185602026
/content/drive/MyDrive/thesis/audio/A055.mp3,1,120.18531976744185,-1.1815822124481201,0.43324023485183716,3.956815481185913,-16.18289566040039,0.15959499776363373,0.11248331592386258,3371.145724385031,2685.2525853016173,6566.947167696727,23.934311750599488
/content/drive/MyDrive/thesis/audio/A062.mp3,1,135.99917763157896,0.6950291395187378,0.5027859210968018,6.672829627990723,-14.754779815673828,0.2006753534078598,0.08211943078284586,2782.2522606251255,2573.50315231889,5381.561330301184,20.843781236354417
/content/drive/MyDrive/thesis/audio/A068.mp3,1,120.18531976744185,3.595343828201294,0.546109139919281,18.842449188232422,-9.550753593444824,0.32645484805107117,0.08642986159470752,3169.7226441760067,2953.0535433741,6814.439047810759,21.931786774357857
/content/drive/MyDrive/thesis/audio/A074.mp3,1,109.95678191489361,2.064710855484009,0.6199406385421753,8.9971923828125,-10.311792373657227,0.22790631651878357,0.07833037735027855,2958.2743493195544,2936.127375269416,5919.581506245648,19.444121616798604
