path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram
/content/drive/MyDrive/thesis/audio/A050.mp3,0,107.666015625,"[-61.520462   92.6165     14.473282   27.654589   13.084085    7.72825
   6.557071    3.9166307   3.3283107   8.398178 ]",0.24313669,0.0736743900449536,0.36708692,2281.44521629406,2688.6313542423827,5207.138196055685,22.815971661834645,14.722849
/content/drive/MyDrive/thesis/audio/A064.mp3,0,107.666015625,"[-135.08206   123.70998     9.642976   30.389463  -14.294303   29.871428
  -14.260605   19.73037    -9.839911    9.740421]",0.13439406,0.06916033751450117,0.36983907,1731.252851930649,2140.4508727885022,3980.1328158987094,23.042053063888574,5.2375937
/content/drive/MyDrive/thesis/audio/A077.mp3,0,123.046875,"[-53.7655   104.847496 -37.773582  61.441147 -28.180376  43.371746
 -20.856634  29.9806   -13.903256  20.04086 ]",0.23425682,0.12072952164298144,0.43615553,2402.5187399738174,2251.517555232255,5189.389540811702,25.290440794053715,13.082693
/content/drive/MyDrive/thesis/audio/A086.mp3,0,112.34714673913044,"[-93.89882    35.33982    24.164085   20.545479    8.504733   23.451603
   5.442385   17.522875   -2.0480626   2.3382032]",0.1299035,0.19037530814965198,0.506601,3806.3340917949954,3095.2832525333697,7561.3892734465635,20.073491280248597,3.8872142
/content/drive/MyDrive/thesis/audio/A092.mp3,0,161.4990234375,"[-169.07225    123.42462    -56.380135    63.468838    -2.0203402
   24.733126    -8.249835    15.9614935   -4.9354224    4.8847837]",0.09913483,0.10464059781032482,0.36378258,1816.652448950149,1631.0779849205894,3470.180601752828,25.23494917648354,2.3848255
/content/drive/MyDrive/thesis/audio/A094.mp3,0,112.34714673913044,"[-1.7522552e+02  7.6618690e+01 -5.8238902e+00  4.3525471e+01
  1.5727334e+01  6.9286466e+00 -4.8388681e+00  5.7419305e+00
  8.2972996e-02  1.6465302e+00]",0.06625737,0.13274452581206497,0.4422187,2524.745462187842,2458.6245186386273,5167.506610489777,22.446852955260816,1.3161267
/content/drive/MyDrive/thesis/audio/A095.mp3,0,80.74951171875,"[-68.84738     83.33579     36.28865     19.797995    14.93917
   3.520249    -7.9505954    7.376788    -0.95346284  -6.0945177 ]",0.20250815,0.09750330807714618,0.38201162,2617.2265389303175,3005.38622648943,6476.847765008701,22.127267651171163,10.044689
/content/drive/MyDrive/thesis/audio/A100.mp3,0,80.74951171875,"[-79.29575   92.08183  -44.86622   77.33608  -35.32094   46.466564
 -34.48068   30.975319 -22.249233  11.872716]",0.13172574,0.19895591647331787,0.45528057,2951.6433516951915,2303.6756225014815,5808.681465025014,24.073183030872134,3.4228175
/content/drive/MyDrive/thesis/audio/A101.mp3,0,135.99917763157896,"[-123.4761      98.79677     -3.8420186   24.02047     -1.1782173
    4.795161    -5.815448     4.639923    -3.8577435    9.087201 ]",0.1132653,0.08418093369344548,0.30441716,2118.766784643178,2370.0219034698744,4579.402858088022,22.613797847550106,3.3853264
/content/drive/MyDrive/thesis/audio/A102.mp3,0,117.45383522727273,"[-78.65132    43.175087   13.633037   17.962402   -7.801462    7.1002455
  -3.2541413   5.271494   -1.8219031   7.255303 ]",0.10628707,0.22523360462587008,0.39976478,3726.7996123564562,2984.195223197705,7347.868329466357,22.567498433690155,2.5484486
/content/drive/MyDrive/thesis/audio/A104.mp3,0,135.99917763157896,"[ 7.6740170e-01  8.6745705e+01 -7.7995157e+00  1.3729859e+01
  4.2880101e+00  3.7812636e+00  9.9593264e-01  2.8812542e+00
 -4.7777642e-02  3.2142169e+00]",0.19768332,0.12909544482308585,0.44354945,2656.747726190894,2697.033879253576,5753.19974328415,19.870583023176525,8.315685
/content/drive/MyDrive/thesis/audio/A105.mp3,0,112.34714673913044,"[-182.32892     46.067368     1.462235    17.286238    -1.6091074
    7.84802      1.9669629    1.6057302   -3.919352     4.1352997]",0.09105778,0.16809733450551045,0.45506853,3253.5660007700826,2796.9297785581853,6590.246808611876,21.804540512953043,2.8225071
/content/drive/MyDrive/thesis/audio/A107.mp3,0,117.45383522727273,"[-99.38267    65.735374   -1.7753495  28.346905    2.6585321  16.584377
  -0.8868228   7.162746   -3.5829039   2.496995 ]",0.0984952,0.1579029056699536,0.46001494,3053.0547636930437,2690.8108151287474,6226.567994580191,21.801197195539547,2.1922948
/content/drive/MyDrive/thesis/audio/A162.mp3,0,89.10290948275862,"[-221.9278      51.744823    13.322424    27.576176     4.1034775
    9.363599     3.808259     1.3241559   -6.1860523    7.5296197]",0.030866966,0.1625211852885731,0.39284536,3238.5434267084565,2933.9824052323293,6918.428312155597,22.295806811798762,0.20864484
/content/drive/MyDrive/thesis/audio/A166.mp3,0,80.74951171875,"[-20.643059    78.374       -1.1509091   23.12909      2.4370859
  13.2403345   -0.60899055  11.118177     2.596438     8.29824   ]",0.22987589,0.1216669989849188,0.4089328,2638.255740610561,2612.199431239611,5581.99579013196,21.782431355329738,12.10421
/content/drive/MyDrive/thesis/audio/A167.mp3,0,80.74951171875,"[-51.023735   80.50279    -2.048087   30.616364    4.951594   18.48424
  -2.593164    4.3337355  -1.8198588   3.1358097]",0.1953811,0.09807032609483758,0.38419616,2486.8615527543143,2551.4096092245286,5324.7339660219695,22.98231824899282,8.750039
/content/drive/MyDrive/thesis/audio/A187.mp3,0,112.34714673913044,"[-34.92556     87.19547    -10.900397    60.8628      11.174068
   9.99404     -3.1063924    7.253732     0.19423193   1.9139861 ]",0.25233465,0.1047901410237819,0.4849895,2219.0495608493266,2278.5186484773417,4569.373181690473,22.340560511825927,15.677579
/content/drive/MyDrive/thesis/audio/A196.mp3,0,63.02400914634146,"[-51.344456    62.974342   -22.016321    50.048054    -0.66475344
  15.459578     4.1188846    9.762122     4.609801     2.5127149 ]",0.13837594,0.18626456913428074,0.48783055,2877.2895416187084,2329.975359810885,5191.625296820621,21.538043314756102,3.4785264
