path,label,bpm,mfccs,rms,zcr,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,mel_spectogram,amplitude
/content/drive/MyDrive/thesis/audio/A068.mp3,1,120.18531976744185,163.18292236328125,0.48453426361083984,0.23876953125,1.0,5823.298119656608,3990.0392406054607,9926.806640625,76.16847771579455,4279.03125,50.767051696777344
/content/drive/MyDrive/thesis/audio/A074.mp3,1,109.95678191489361,147.45867919921875,0.394733726978302,0.20947265625,1.0,5334.659343665384,4065.935337516039,10486.669921875,61.59810084227118,2216.95703125,48.37638854980469
/content/drive/MyDrive/thesis/audio/A080.mp3,1,126.04801829268293,164.69155883789062,0.3998708724975586,0.2216796875,1.0,5184.079539382121,4168.882207569951,9969.873046875,63.806789445856495,1189.0611572265625,46.094398498535156
/content/drive/MyDrive/thesis/audio/A082.mp3,1,129.19921875,155.567138671875,0.5465401411056519,0.22802734375,1.0,5255.929134852296,3954.993877383728,9797.607421875,75.07477248140847,6309.68017578125,52.0701904296875
/content/drive/MyDrive/thesis/audio/A087.mp3,1,114.84375,102.76702117919922,0.2393006682395935,0.4150390625,1.0,9077.304239073153,5052.652048677754,13070.654296875,64.65842940298018,922.8013916015625,44.24681854248047
/content/drive/MyDrive/thesis/audio/A090.mp3,1,95.703125,139.80496215820312,0.5590393543243408,0.318359375,1.0,7145.488396065648,4785.593630944214,12316.9921875,65.53425722080897,5470.81689453125,51.82085037231445
/content/drive/MyDrive/thesis/audio/A091.mp3,1,112.34714673913044,157.3277587890625,0.3786654472351074,0.328125,1.0,7059.688323513301,4685.045964675551,12855.322265625,64.25101057524137,1743.9774169921875,46.188392639160156
/content/drive/MyDrive/thesis/audio/A103.mp3,1,135.99917763157896,144.96446228027344,0.11015652120113373,0.23095703125,1.0,6474.8459340431955,4623.827641975748,10917.333984375,65.57402891063782,214.7725067138672,37.49782180786133
/content/drive/MyDrive/thesis/audio/A172.mp3,1,143.5546875,173.59690856933594,0.15758371353149414,0.25390625,1.0,6132.92131652777,3782.450540527431,9754.541015625,65.15215691363794,419.7483215332031,40.55574035644531
/content/drive/MyDrive/thesis/audio/A174.mp3,1,114.84375,127.12955474853516,0.09085315465927124,0.2314453125,1.0,6602.984844936024,5163.308209947684,12919.921875,63.9265227390858,145.8436279296875,35.91997146606445
